reels_shortcode,p,q,M,constant
DVqO9VLEXTi,0.12712677335759784,0.010674667326553188,20761,71549.03491749385
DTkaqiQkvOn,0.08269946424868083,0.08217854119359667,12580,21844.329738792178
DSpShI0Eo2i,0.08256858604754769,0.08362845172321973,11722,21721.5954024195
DRKHP0BEtrO,0.0829142755261014,0.07980337594424321,18764,22047.24684340308
DPTikHagKUH,0.0828427647210284,0.08059343818940529,16709,21979.491658936648
DPDjIKqkkUc,0.083305421565876,0.07549306360862797,27364,22421.48248036555
DO3HS9xEoS0,0.0829281483876592,0.07965017941358245,19302,22060.414776431207
DOktkEHEtQg,0.08323124637525096,0.07630900843899183,22034,22350.039721170804
DN2yS0w5Gkg,0.08284051787334638,0.08061827191435651,31725,21977.366116469744
DNQRXtESlsj,0.08329056657551923,0.07565641803090203,34624,22407.15683958654
DMcrw0dSaoY,0.08333943244244603,0.07511916136732552,15687,22454.315154307475
DMKvrffykpn,0.08270376201014668,0.08213096510194381,69497,21848.37155909827
DMAYRb7y2Di,0.08328392098788773,0.07572950567347245,4549,22400.750963825016
DJ1V2TkSxFR,0.0829876473939798,0.07899340694400811,1319,22116.977764872234
DJl5ti6yMx-,0.08288115723010551,0.08016919358845989,2846,22015.84249180508
DJEVX1GS9k_,0.0832958439829747,0.07559838138162377,23013,22412.245163458836
DHnxX3gyB_r,0.08267084549941889,0.08249540805827896,73012,21817.433950058046
DEhLBOPScGK,0.08288662802922253,0.08010875499091548,23992,22021.02714533672
DEPrmLNy8Uk,0.08325733904504153,0.07602190590799988,16580,22375.145768181585
DDZUYylSRdw,0.08288936343914562,0.08007853696029811,13817,22023.6199299267
DCwRlucS0t7,0.08324209381332649,0.07618964190464284,18126,22360.473643639292
DCRZyGrSKih,0.08320652244036249,0.0765811275888726,32056,22326.276088792525
DBQ2x1bMeL0,0.08334490555680477,0.07505900533372277,18839,22459.603061920123
DA3QXB4SH4H,0.0827948981048299,0.08112262795978988,40049,21934.25279115799
DAlDHmBSiLg,0.08335448357346689,0.07495374037401227,121949,22468.859896746395
C99KHNVy2vH,0.08332105861789871,0.07532113838577852,28738,22436.57199651952
C86hEXgS7dZ,0.08281697509755884,0.08087852048599593,320300,21955.106484777465
C7l31R5SVpf,0.08273687488077583,0.08176448307048317,69973,21879.537033752207
C7ijnNFyGTb,0.08787189455442622,0.07146314929039063,435829,21353.29536588518
C4scAxDy5zZ,0.0832638867424745,0.07594987347349538,36405,22381.45021239415
C2rtSmmSEgr,0.0833123604798541,0.07541676839875308,24151,22428.177200324215
C1haVw9yqmB,0.08323965068716531,0.07621652510415045,56240,22358.123236210646
Cw2cCspSYYi,0.08334695798181795,0.0750364476889041,21757,22461.586348294226
CwATJqxPmm7,0.08323456900240027,0.07627244431022856,19913,22353.235180081607
CvuP9J7Mege,0.08285419440967705,0.08046711894570233,28729,21990.307383999407
CvcNP0zPiQl,0.08326046629857975,0.07598750175561889,12393,22378.156624457883
CuoUwdltzTQ,0.08335966355653564,0.07489681565968852,28825,22473.867733602532
CsvC0JFpNs4,0.08328538692283122,0.07571338297248048,22183,22402.16386721271
CqXUlSgNzNk,0.08329594171298486,0.07559730665839075,31286,22412.33940257441
CpU56fLOQb2,0.08317906292115518,0.07688344333419922,14269,22299.912102536386
Cl0ps9sLwJg,0.0832135584434383,0.07650367956314079,30736,22333.036288489453
CjjBQrGh0rz,0.08326887083719857,0.07589504604668235,10690,22386.25030830479
CjAkR9dtC42,0.08259603009064212,0.08332424243755596,29168,21747.27570661531
CiU1qGSriBA,0.08332408832283061,0.07528783105230111,15030,22439.4967643971
Cf5y5OLlEOE,0.08324952095069356,0.07610792110177104,45916,22367.620399578434
CfPyzFyFmxJ,0.08332936589359216,0.07522981428999868,14598,22444.592431845784
CeGc395ljKk,0.08327981638059949,0.07577465052181655,72394,22396.795308374814
Cdh7NbMFgRv,0.08332086315335535,0.07532328728143045,879783,22436.383314908297
CdH0vOhFXeW,0.08310440781866806,0.07770582713866682,13499,22228.38935791915
CdDr7yqlqwa,0.08318248310801507,0.07684578372016672,7338,22303.19417506048
DUnqYzykr2n,0.08167434971895435,0.09359194322193866,1223859,20900.872938303437
DUieKwXEuVp,0.08164400160717279,0.09393182656794676,918977,20873.558817776837
DSANtu7khEK,0.082998003876874,0.07887913269602823,1553411,22126.83768990887
DW1Juu2DB5v,0.1125811617015181,0.05041188487423823,132964,69008.955500149
DWylitHDAQB,0.11329668398964822,0.00043802596288654066,166972,57922.9373585989
DWwAYQKDNGv,0.0954282884306215,0.08015296345909279,102235,22321.16568888756
DWtcwGmDOp1,0.08281248151388129,0.08092820161003965,138638,21950.860321315246
DWoTUEXk2Gx,0.08281961264448943,0.08084936088971205,61196,21957.599180631634
DWgsZeBE5Zx,0.08306815700055006,0.07810540494076425,209695,22193.740549524184
DWWPomFkxDT,0.08278512966762357,0.08123065770924931,39250,21925.031815148173
DV5tiqOk5zV,0.08298442322612448,0.07902898535972237,376155,22113.90906245947
DVgH5UjE2i7,0.08305477088658654,0.07825299538168551,180747,22180.959364872153
DVVsf_iEohC,0.08313587177642016,0.07735914381262522,143755,22258.505752381527
DVGez-ikpMW,0.08275973214331475,0.08151158557987215,342489,21901.075414279014
DUYI2p6ErjU,0.08311408142265672,0.07759922629050163,771836,22237.64440572675
DT0Qfj6kuXK,0.0754303959319005,0.16600859496212075,114980,15958.030549345032
DTz2ov6kgZc,0.08299096927393076,0.07895675162145958,80986,22120.139903637115
DTh-6PQEgCO,0.08268061290560096,0.08238725194293973,60620,21826.609675867545
DTaXSyAkm9G,0.08283074902458118,0.08072625126670482,225891,21968.127016805596
DTP20xhkhxF,0.0821054629083717,0.08877611032933252,97138,21292.68445420299
DS41lpmkl_0,0.0829049944855466,0.07990587871688859,79598,22038.441699037583
DS2NBDDEvjO,0.08314173472671504,0.07729455676264271,680223,22264.12201098421
DSmuPvaEnH4,0.0831175991182555,0.07756046496007847,690608,22241.010832929383
DSgmkNVEln6,0.0726563821736021,0.19984475771637553,122345,14148.101383176006
DSUxHtVkgBK,0.08282762301158936,0.08076080693818805,44048,21965.171325263127
DSKVjuIkp9p,0.08270727837312608,0.0820920407645129,188122,21851.679059206454
DR65nUZknu9,0.0832168810163329,0.07646710882105363,183589,22336.22931647216
DRj7n0ykkxs,0.08293821120830652,0.07953907158693088,536143,22069.971085253706
DRZj8AMknhE,0.08316420966351054,0.07704700893838091,123571,22285.664132620255
DRR2F28ksYI,0.0826792454634308,0.08240239314852464,113910,21825.3248419889
DRKQRH0gfup,0.08273238162950627,0.0818142049166027,357682,21875.30548491403
DRCSnRAEnim,0.08283172590549186,0.08071545284595155,108510,21969.050751971234
DQhFxPYEpkQ,0.08327786181116663,0.0757961487345382,103243,22394.91190842797
DP5_sg8EqLm,0.08282058951535336,0.08083856123886976,131851,21958.52247313369
DPeEdkoEdzT,0.08279880550438788,0.0810794190822889,138984,21937.942267275466
DPY3tlVDF1s,0.08286845726728023,0.08030951051395412,69456,22003.81139426452
DPWLZCkjIqw,0.08268403151858239,0.08234939985560921,94373,21829.82209146981
DPRAFBUjMDN,0.08293459639789487,0.07957898279114854,122217,22066.53776012881
DPOUEqPDH7K,0.08276627683298649,0.08143918564821055,121028,21907.24628990784
DPL3RIHDBGY,0.0825800128421687,0.08350177769241492,160671,21732.284226999393
DPJQacvDPP5,0.08284208089732731,0.08060099621919237,188240,21978.844732947626
DPBpvRmEqm9,0.08273462825281022,0.08178934370787479,31923,21877.421157029086
DOvuLt7kXne,0.08287861722562483,0.08019725551546826,642502,22013.435746173258
DOaEmdakgdA,0.08318375346588501,0.07683179619895825,393038,22304.413353590266
DOTFMmVEl5g,0.08316274389254781,0.0770631516276458,79112,22284.258576537195
DOI7iB7Eg3d,0.0827108924247555,0.08205203665447584,101472,21855.07895605384
DOA2O8XErO-,0.08312805455872684,0.07744526590271221,1035429,22251.01961122719
DNpKNeYSxBi,0.08280857406497191,0.0809714044436394,81462,21947.16867276615
DNk_DxaSuV4,0.08296390601921153,0.07925542094801163,52426,22094.39092915671
DMu-Evvy-q7,0.08265912472831434,0.08262520966249212,138667,21806.428170477506
DMaLvRWS4Ol,0.08303083262811677,0.0785169848679998,204383,22158.12084963963
DMXydZrSCbG,0.08290792533186538,0.07987350836911089,86402,22041.22189098729
DMSrw_fRSpU,0.08281189539564597,0.08093468192500247,23447,21950.30653445116
DL4ybAXylPK,0.08319743433736382,0.07668117286880824,20575,22317.54719256805
DLmqWsaSOQm,0.08271528790921157,0.08200338500026884,11469,21859.214678626468
DLez_wByVJe,0.08304265513045768,0.07838659831010689,77844,22169.397339231586
DK9fuRrSi6g,0.08280896480922832,0.08096708408257715,13158,21947.53780968219
DKuEBHITfIi,0.08297328526556935,0.07915190164073785,9250,22103.311365999598
DKo6BNTyBaR,0.08285077525940028,0.08050490520561944,11324,21987.071352911826
DKeoXnZydtl,0.08290333367615366,0.07992422234468181,5474,22036.86641259252
DJtfYgkSP3Z,0.08310343069175631,0.07771659548748523,19633,22227.454718810106
DJjNc0bSFqj,0.08280984398432081,0.08095736333332074,7378,21948.36839044278
DJB7tDRy5Dq,0.08269262693605371,0.0822542347412276,52220,21837.901110996158
DIq1XwUSYCH,0.08265062724860743,0.08271932555809107,49477,21798.45245192604
DIeERzMSLAN,0.08281062547389118,0.08094872274070068,113680,21949.10671083865
DIOgD_TSkC2,0.08322772831055426,0.07634772475280449,158468,22346.65679196128
DIG3KTVSM51,0.08291476400412347,0.07979798133099249,115618,22047.710369487886
DH3NEkyyJkP,0.08303522941143497,0.07846849215819775,121169,22162.31391539821
DHQoTdeSDoQ,0.08251877835149321,0.08418079357237719,554221,21675.06445665312
DG7-XhHyuPb,0.08288408801190955,0.08013681534777768,126451,22018.619832950542
DGwuDbfSJhp,0.08271020868433279,0.08205960488618556,114194,21854.435691757746
DGsnoWZyinq,0.08301480894664334,0.07869373230914208,1086112,22142.846167039253
DGk3blrSN-n,0.08317525186851821,0.0769254084555399,105238,22296.25550491179
DGfw5gKyA7d,0.08317495871117846,0.07692863660953209,449972,22295.97425300648
DFkLmNby3v0,0.08296322211900874,0.07926296961926127,197326,22093.74062147245
DFPQM7ISDy7,0.08301549287942364,0.0786861876192996,154815,22143.497920031885
DFIBsDJSF0W,0.08254231464384053,0.08391974989579526,93447,21697.04017496537
DEpDGfzzpiv,0.0827184135979034,0.08196878959925524,57612,21862.15611301147
DEcTifih26SNuIT10y0i_6JuD38yUSMIVncn640,0.07286968481610061,0.1972053575038882,303878,14279.829912683037
DEM0vOty9w8,0.0831815059106674,0.07685654347550137,125476,22302.256390767976
DW9AOpuk_y8,0.08771377181804911,0.04682524961113511,50872,37453.776413892214
DW6bk-IE-m3,0.06961401375025206,0.1114698448062621,172425,20582.325675791806
DW38PrEk8z1,0.07627361923899574,0.09689841360368513,24112,21609.58877106647
DW1O-YjE5y7,0.08503335504919159,0.017209282867263483,46086,32014.959835639816
DWy1Klhk8Rc,0.08372251646166096,0.0662747361789128,15241,23634.760344696344
DWwOP8Hk8NY,0.0831774016914341,0.07690173562193517,53190,22298.318127288403
DWtn_6YE0wa,0.0832759072452604,0.0758176473768788,141889,22393.02866685369
DWrIR6aExTj,0.08298754969178254,0.07899448506058163,74521,22116.884767634052
DWoX3iaE3t5,0.08262298648283839,0.08302552926407915,37309,21772.52861928025
DWlxts_kzti,0.08307128370793901,0.07807093417169282,56540,22196.72699654579
DWjY5i5Ey8W,0.08290089131402643,0.07995119883394723,82721,22034.55001941771
DWgjD61k8AI,0.08233656031145994,0.08620411552422251,37720,21505.663819093323
DWeMsVXkz4D,0.08293039541717079,0.07962536793639761,58757,22062.548350589444
DWboViKk-Jb,0.08283231203446127,0.08070897384528966,39801,21969.605011713844
DWZGOrgE6xH,0.08328802561072857,0.07568436271963046,68931,22404.7073178801
DWWeQmCE153,0.08280515505874299,0.08100920833950542,29661,21943.938989559985
DWT5kLNE7Xt,0.08277887791406009,0.08129980241390969,55985,21919.132424857515
DWRTaViE5wU,0.08282400857031727,0.0808007633106913,136180,21961.754302622056
DWO4AUUE2Ce,0.08240491289418421,0.08544465653358631,40589,21569.05603072096
DWML0mSk4HB,0.08282254325972509,0.08081696226090851,99991,21960.369174604373
DWJmV-iE4xm,0.08281990570565607,0.08084612098312895,75844,21957.87616430604
DWG_jVnk1MK,0.08288281800548726,0.08015084579957717,103070,22017.41627544144
DWEbOQrkwL3,0.08290792533186538,0.07987350836911089,73409,22041.22189098729
DWBfGR7E9tx,0.08314593652728164,0.077248271758626,37646,22268.14786796489
DV_Sv1vkwtF,0.08282674382206139,0.0807705259198674,68097,21964.34010866673
DV8nEKKk-RW,0.08320515433396054,0.07659618757424513,37426,22324.961843157587
DV6JHfGE1Yb,0.08284393699123499,0.08058048168990033,168347,21980.6007192171
DV3eWJ-k--w,0.08280515505874299,0.08100920833950542,102230,21943.938989559985
DV0863YkysA,0.08325606860087043,0.07603588290912744,264939,22373.92272353012
DVx_168E8B4,0.08288604187085226,0.08011523039318182,100971,22020.471588350923
DVv0mJkk_hu,0.08289454119827525,0.08002134085980149,50735,22028.528536563925
DVtRtWwEwez,0.08286894572463475,0.08030411337209464,52633,22004.274007194468
DVqrDRBk-Tj,0.08297269906029218,0.07915837130653522,101132,22102.753733202422
DVoLIwTk2Qf,0.08308848075992732,0.07788136464178713,33886,22213.159639610167
DVlluSLE3kK,0.08283426579998407,0.08068737745694299,97863,21971.452645178397
DViwRTBk4pI,0.08249114095191121,0.08448741059593667,24460,21649.28735657995
DVgNuuXk_gH,0.08291564326511848,0.07978827109505778,63387,22048.54474099762
DVdxgbIE-15,0.08310460324415617,0.07770367348181462,71000,22228.57629045677
DVbNj-kk5b1,0.08279020924397269,0.08117448089241631,42049,21929.826238814923
DVYoOrBk98G,0.08284569539892439,0.08056104723192475,64205,21982.264414562458
DVWJfekk5uV,0.08315082236239005,0.07719445448703845,139572,22272.83001235103
DVTf7kqk962,0.08265228767043374,0.0827009344525842,46893,21800.01069632749
DVQ3ZIjE_7j,0.08282645075904403,0.08077376559984939,51337,21964.06304345774
DVOGwKVk6EH,0.08244338753219248,0.08501742319238592,60983,21604.81893837837
DVLzeskk-Fs,0.08268764549261436,0.08230938623120462,42228,21833.21858775311
DVJOsXak4oy,0.08292746451003763,0.07965773084590404,54358,22059.765468727095
DVFp7exk9Wk,0.08319010527758285,0.07676186131819976,22704,22310.510245942383
DVDzmBlCduZ,0.0830589723497968,0.0782066691992046,46855,22184.97018484027
DVBmf60k8Js,0.08271255293900832,0.08203365688355989,17146,21856.641248168562
DU--_C5k6fq,0.08267651058427182,0.08243267619511542,71196,21822.755401113853
DU77vwoCZeG,0.08276637451522151,0.08143810508892556,21329,21907.33840569651
DU5KfSRCQOh,0.08274166119068206,0.08171152100898024,25719,21884.045453494437
DU2rLuaCcfG,0.08270649695814374,0.08210069049627626,24587,21850.9440159164
DU0BZSWk_vd,0.0826923339093346,0.08225747886872332,26089,21837.625640656497
DUx3WmKk7hx,0.08258518912216029,0.08344440031248881,41583,21737.127903918477
DUvaxNNE1tj,0.08266254327344588,0.08258734925355919,25974,21809.63761592483
DUsi9hjk-s6,0.0826812966273337,0.0823796814195736,52646,21827.2521211691
DUqC2P_k5Mx,0.08254973698324411,0.08383744210471365,42477,21703.974896708678
DUnxdAEE7Eq,0.08299771076750576,0.07888236670643596,48044,22126.558574996747
DUlHyAxk474,0.08310685063980403,0.07767890673734826,43245,22230.726127627386
DUioWppE68J,0.08283582881494045,0.08067010065699805,352684,21972.930863821606
DUgDGeNk6Sr,0.08299272792038283,0.07893734636659688,88103,22121.814160119284
DUdTXQmk9IU,0.08321922636804158,0.07644129492758601,84092,22338.48349341988
DUagnGTE8ti,0.08254973698324411,0.08383744210471365,181210,21703.974896708678
DUYWDMME2iI,0.08271509255396794,0.08200554724956015,88848,21859.030852117652
DUVv5vVEy5D,0.08278337135828542,0.08125010421052101,58331,21923.372451170828
DUTItNLkxBW,0.0828384664077953,0.0806409466833979,51352,21975.42558329302
DUQmPuoExQo,0.08279782865317648,0.08109022113976314,33444,21937.019840072277
DUOAWvQk9uA,0.08287158339815641,0.08027496927198284,211819,22006.7722850802
DULZWkeE_5p,0.08290655760259615,0.07988861441065616,38364,22039.924424436133
DUI3uz8k4fy,0.08279538652900352,0.08111722675565922,347224,21934.71394173915
DUGR4AuEwww,0.08293713653368052,0.07955093692595108,70374,22068.950311180386
DUDs1mbk9gW,0.08288838650623702,0.08008932901703976,54938,22022.693900389095
DUBHo79kyBu,0.08279313977962903,0.0811420725180898,40851,21932.592729336426
DT-jzozEzh6,0.08327043447948472,0.07587784586107822,82558,22387.756432874052
DT71iVBE2gR,0.08312590483375207,0.0774689506843912,135037,22248.9613638264
DT5XNdCk3fY,0.08289288040491412,0.08003968644887173,94047,22026.953958669954
DT2sfpwk8y6,0.08297465307911674,0.07913680590471259,72126,22104.612563902258
DT0QXWYE-3K,0.08282840451399127,0.08075216791673426,50898,21965.91021086658
DTxu1azE0-L,0.08302282075774559,0.07860535496819465,361132,22150.482191746247
DW3x38dAdob,0.08272984197399343,0.0818423095796825,17426,21872.91410192235
DWljimKgTQF,0.08302614274558485,0.07856871282846101,94494,22153.64912053525
DWV_ChCybom,0.08305125339503817,0.07829178162337942,516192,22177.602026726134
DWRKCh6yWn6,0.08241331079494273,0.08535138820559231,97773,21576.85709387103
DWQPguSkuB3,0.08292678063284795,0.07966528233104285,18902,22059.116180133336
DWOUBBfgfwQ,0.08293782041741003,0.07954338624057646,23265,22069.599889219095
DVs5MsZDxti,0.08267690128087157,0.08242834999373069,13069,21823.122445575984
DVX-i3sE6RK,0.0825656561196369,0.08366093462938627,564605,21718.85552505309
DVXhuiZAVb0,0.082827427636077,0.08076296670434152,17662,21964.98660774562
DVPfCspgT_x,0.08299341183921877,0.07892979997284862,231871,22122.465294083348
DVOF-xOgXqR,0.0823049242916285,0.08655581641553366,157026,21476.385386776292
DVN9rddka2L,0.08233636502455045,0.08620628616815167,45088,21505.48296565775
DVF8VBJE-8S,0.08316489369063862,0.07703947576618864,209491,22286.320089130008
DUr80X8AX0y,0.08283016289645781,0.08073273037094725,33291,21967.572794348893
DUkrQj6ARLJ,0.0825524715421685,0.08380711975721075,34581,21706.530352846563
DUVPYqwAXjd,0.08330815803368637,0.07546297471047332,360975,22424.122412950343
DUF4J_giV7S,0.08256174956142433,0.08370424668560573,71920,21715.202892794998
DT-YtnxksSv,0.08306874325749793,0.0780989415876089,115026,22194.300477733872
DT-GlHgAYOs,0.0817506628813649,0.09273778345849507,888930,20969.711482942606
DTu77PhkuqS,0.08274048903119768,0.08172449107000201,14825,21882.94126481599
DTp6ydaj0Ir,0.08308281351944805,0.07794383273588693,118625,22207.74299334125
DTnWlRlAUoE,0.0829309815995493,0.07961889547090725,1854686,22063.104969086504
DTh02pSiR4u,0.08245139511609452,0.08492852775165866,141908,21612.26943121434
DTfdDkEgQOJ,0.08285292443831398,0.08048115368798488,28958,21989.105374003877
DTSNzUXgVaw,0.08328587556825323,0.07570800879251491,65004,22402.634854811327
DTIJqDDgejh,0.08284090862913009,0.08061395296467298,17944,21977.735761263753
DS7X6QGgRXV,0.08280505737300937,0.08101028847024219,16849,21943.846719880512
DS4vNYHATFb,0.08329633263311365,0.07559300777619714,44777,22412.716362999196
DS2QeN4AaNX,0.08286484268970482,0.08034945020175904,119696,22000.38836083583
DSuT_rqgUaz,0.08253889647833512,0.08395765690164549,101582,21693.847298283737
DSr2yvDAQaE,0.08294006746699067,0.07951857721760913,69095,22071.73435167576
DSc0N4aE0TT,0.08249309410185549,0.08446573870105735,24019,21651.108052706244
DScNTmgE2Bj,0.08299409575848661,0.07892225363188198,387131,22123.116447212036
DSbaEZogR3c,0.08142495448089679,0.09638846084782268,77541,20677.44369582052
DSEhgA4gfNs,0.08214509841593125,0.08833451624796841,257577,21329.065328624845
